image_id,item_id,gender,category,view,split,row_in_captions,caption
MEN-Tees_Tanks-id_00003724-01_7_additional,id_00003724,MEN,Tees_Tanks,additional,train,1220,This man is wearing a short-sleeve shirt with graphic patterns and a long pants. The shirt is with cotton fabric and its neckline is crew. The pants are with cotton fabric and solid color patterns. This man has a hat in his head.
MEN-Tees_Tanks-id_00003736-05_4_full,id_00003736,MEN,Tees_Tanks,full,train,1221,The person wears a tank tank top with pure color patterns and a short shorts. The tank top is with cotton fabric. The neckline of the tank top is round. The shorts are with cotton fabric and solid color patterns.
MEN-Tees_Tanks-id_00003736-07_4_full,id_00003736,MEN,Tees_Tanks,full,train,1222,"His tank top has sleeves cut off, cotton fabric and pure color patterns. The neckline of it is crew. The gentleman wears a medium pants. The pants are with cotton fabric and solid color patterns."
MEN-Tees_Tanks-id_00003768-01_7_additional,id_00003768,MEN,Tees_Tanks,additional,train,1223,This person is wearing a short-sleeve T-shirt with solid color patterns. The T-shirt is with cotton fabric and its neckline is v-shape. This person wears a long pants. The pants are with cotton fabric and solid color patterns. There is an accessory in his his neck. There is an accessory on his wrist. This person wears a hat.
MEN-Tees_Tanks-id_00003797-01_4_full,id_00003797,MEN,Tees_Tanks,full,query,1224,"His shirt has short sleeves, cotton fabric and graphic patterns. The neckline of it is round. This person wears a long trousers. The trousers are with cotton fabric and graphic patterns. The gentleman wears a hat."
MEN-Tees_Tanks-id_00003847-01_4_full,id_00003847,MEN,Tees_Tanks,full,query,1225,This man is wearing a short-sleeve T-shirt with graphic patterns. The T-shirt is with cotton fabric. It has a round neckline. The trousers this man wears is of long length. The trousers are with cotton fabric and pure color patterns.
MEN-Tees_Tanks-id_00003903-01_4_full,id_00003903,MEN,Tees_Tanks,full,query,1226,This gentleman is wearing a short-sleeve shirt with graphic patterns. The shirt is with cotton fabric. It has a crew neckline. This gentleman wears a short pants. The pants are with leather fabric and pure color patterns.
MEN-Tees_Tanks-id_00003916-01_4_full,id_00003916,MEN,Tees_Tanks,full,train,1227,The gentleman is wearing a short-sleeve T-shirt with solid color patterns. The T-shirt is with cotton fabric. It has a round neckline. The pants the gentleman wears is of long length. The pants are with denim fabric and pure color patterns.
MEN-Tees_Tanks-id_00003957-01_4_full,id_00003957,MEN,Tees_Tanks,full,train,1228,The gentleman is wearing a short-sleeve shirt with graphic patterns and a long trousers. The shirt is with cotton fabric and its neckline is crew. The trousers are with cotton fabric and pure color patterns.
MEN-Tees_Tanks-id_00003980-01_4_full,id_00003980,MEN,Tees_Tanks,full,train,1229,"The shirt this person wears has short sleeves, its fabric is cotton, and it has graphic patterns. The shirt has a crew neckline. This person wears a medium pants, with cotton fabric and pure color patterns."
MEN-Tees_Tanks-id_00004028-01_4_full,id_00004028,MEN,Tees_Tanks,full,query,1230,This man wears a tank tank top with pure color patterns and a medium shorts. The tank top is with cotton fabric and its neckline is crew. The shorts are with cotton fabric and solid color patterns.
MEN-Tees_Tanks-id_00004046-01_4_full,id_00004046,MEN,Tees_Tanks,full,gallery,1231,"His T-shirt has short sleeves, cotton fabric and graphic patterns. It has a crew neckline. The shorts the gentleman wears is of short length. The shorts are with cotton fabric and pure color patterns."
MEN-Tees_Tanks-id_00004047-01_7_additional,id_00004047,MEN,Tees_Tanks,additional,query,1232,"His T-shirt has short sleeves, cotton fabric and graphic patterns. The neckline of it is round. This guy wears a long trousers. The trousers are with cotton fabric and solid color patterns."
MEN-Tees_Tanks-id_00004117-01_4_full,id_00004117,MEN,Tees_Tanks,full,gallery,1233,This person wears a short-sleeve T-shirt with pure color patterns and a long trousers. The T-shirt is with cotton fabric and its neckline is v-shape. The trousers are with denim fabric and solid color patterns. This guy has a pair of glasses on his hands or clothes.
MEN-Tees_Tanks-id_00004117-02_4_full,id_00004117,MEN,Tees_Tanks,full,gallery,1234,This gentleman wears a short-sleeve shirt with pure color patterns. The shirt is with cotton fabric. It has a v-shape neckline. The pants this gentleman wears is of long length. The pants are with denim fabric and solid color patterns.
MEN-Tees_Tanks-id_00004117-03_1_front,id_00004117,MEN,Tees_Tanks,front,query,1235,"The T-shirt this guy wears has short sleeves, its fabric is cotton, and it has solid color patterns. The T-shirt has a v-shape neckline. This guy wears a long pants, with cotton fabric and pure color patterns."
MEN-Tees_Tanks-id_00004117-04_4_full,id_00004117,MEN,Tees_Tanks,full,gallery,1236,This person is wearing a short-sleeve shirt with pure color patterns. The shirt is with cotton fabric. It has a v-shape neckline. This person wears a medium shorts. The shorts are with cotton fabric and pure color patterns.
MEN-Tees_Tanks-id_00004117-05_4_full,id_00004117,MEN,Tees_Tanks,full,gallery,1237,This gentleman wears a short-sleeve T-shirt with solid color patterns and a long trousers. The T-shirt is with cotton fabric. The neckline of the T-shirt is v-shape. The trousers are with denim fabric and pure color patterns.
MEN-Tees_Tanks-id_00004117-06_4_full,id_00004117,MEN,Tees_Tanks,full,query,1238,"The upper clothing has long sleeves, cotton fabric and solid color patterns. It has a v-shape neckline. The lower clothing is of long length. The fabric is denim and it has pure color patterns. The outer clothing is with cotton fabric and pure color patterns. There is an accessory on his wrist."
MEN-Tees_Tanks-id_00004117-07_1_front,id_00004117,MEN,Tees_Tanks,front,query,1239,"His shirt has medium sleeves, cotton fabric and solid color patterns. The neckline of it is v-shape. This person wears a long trousers. The trousers are with cotton fabric and solid color patterns. The outer clothing this person wears is with cotton fabric and lattice patterns. This gentleman is wearing a ring on his finger."
MEN-Tees_Tanks-id_00004117-08_4_full,id_00004117,MEN,Tees_Tanks,full,query,1240,The person is wearing a long-sleeve sweater with solid color patterns and a long trousers. The sweater is with cotton fabric and its neckline is v-shape. The trousers are with denim fabric and pure color patterns. The outer clothing is with cotton fabric and pure color patterns. There is an accessory on his wrist.
MEN-Tees_Tanks-id_00004117-09_4_full,id_00004117,MEN,Tees_Tanks,full,gallery,1241,This person wears a short-sleeve T-shirt with pure color patterns. The T-shirt is with cotton fabric. It has a v-shape neckline. This person wears a long trousers. The trousers are with denim fabric and solid color patterns. There is an accessory on his wrist.
MEN-Tees_Tanks-id_00004117-10_4_full,id_00004117,MEN,Tees_Tanks,full,query,1242,"His T-shirt has short sleeves, cotton fabric and pure color patterns. It has a v-shape neckline. This guy wears a long trousers. The trousers are with denim fabric and pure color patterns."
MEN-Tees_Tanks-id_00004117-12_4_full,id_00004117,MEN,Tees_Tanks,full,gallery,1243,This guy is wearing a short-sleeve shirt with solid color patterns and a long trousers. The shirt is with cotton fabric. The neckline of the shirt is v-shape. The trousers are with denim fabric and pure color patterns.
MEN-Tees_Tanks-id_00004117-17_4_full,id_00004117,MEN,Tees_Tanks,full,query,1244,"The shirt this gentleman wears has short sleeves and its fabric is cotton. The pattern of it is solid color. It has a v-shape neckline. This gentleman wears a long trousers, with denim fabric and pure color patterns."
MEN-Tees_Tanks-id_00004117-21_7_additional,id_00004117,MEN,Tees_Tanks,additional,query,1245,"The upper clothing has short sleeves, cotton fabric and solid color patterns. The neckline of it is v-shape. The lower clothing is of long length. The fabric is denim and it has solid color patterns."
MEN-Tees_Tanks-id_00004117-23_7_additional,id_00004117,MEN,Tees_Tanks,additional,gallery,1246,This man is wearing a short-sleeve T-shirt with pure color patterns. The T-shirt is with cotton fabric and its neckline is v-shape. The pants this man wears is of medium length. The pants are with cotton fabric and pure color patterns.
MEN-Tees_Tanks-id_00004117-24_1_front,id_00004117,MEN,Tees_Tanks,front,gallery,1247,"The upper clothing has short sleeves, cotton fabric and pure color patterns. It has a v-shape neckline. The lower clothing is of short length. The fabric is cotton and it has solid color patterns."
MEN-Tees_Tanks-id_00004154-01_7_additional,id_00004154,MEN,Tees_Tanks,additional,train,1248,"His tank top has no sleeves, cotton fabric and stripe patterns. The neckline of it is round. This person wears a short pants. The pants are with denim fabric and solid color patterns. This gentleman is wearing a hat."
MEN-Tees_Tanks-id_00004168-01_7_additional,id_00004168,MEN,Tees_Tanks,additional,train,1249,"The upper clothing has short sleeves, cotton fabric and pure color patterns. It has a crew neckline. The lower clothing is of long length. The fabric is cotton and it has solid color patterns."
MEN-Tees_Tanks-id_00004168-02_4_full,id_00004168,MEN,Tees_Tanks,full,train,1250,"The upper clothing has short sleeves, cotton fabric and pure color patterns. It has a crew neckline. The lower clothing is of long length. The fabric is cotton and it has solid color patterns."
MEN-Tees_Tanks-id_00004170-04_4_full,id_00004170,MEN,Tees_Tanks,full,train,1251,"The T-shirt this gentleman wears has short sleeves, its fabric is cotton, and it has graphic patterns. The T-shirt has a crew neckline. This gentleman wears a long pants, with cotton fabric and pure color patterns."
MEN-Tees_Tanks-id_00004170-05_4_full,id_00004170,MEN,Tees_Tanks,full,train,1252,"The shirt the person wears has short sleeves and it is with cotton fabric and graphic patterns. The neckline of the shirt is round. The person wears a long trousers, with cotton fabric and solid color patterns."
MEN-Tees_Tanks-id_00004170-06_4_full,id_00004170,MEN,Tees_Tanks,full,train,1253,"His T-shirt has short sleeves, cotton fabric and graphic patterns. The neckline of it is round. The pants this gentleman wears is of long length. The pants are with cotton fabric and pure color patterns."
MEN-Tees_Tanks-id_00004259-01_4_full,id_00004259,MEN,Tees_Tanks,full,gallery,1254,This gentleman is wearing a short-sleeve shirt with color block patterns. The shirt is with cotton fabric. It has a crew neckline. This gentleman wears a short pants. The pants are with denim fabric and solid color patterns. This person is wearing socks in shoes. This gentleman is wearing a hat.
MEN-Tees_Tanks-id_00004296-01_7_additional,id_00004296,MEN,Tees_Tanks,additional,gallery,1255,This person is wearing a sleeveless tank shirt with pure color patterns. The tank shirt is with cotton fabric and its neckline is round. This person wears a long trousers. The trousers are with cotton fabric and pure color patterns.
MEN-Tees_Tanks-id_00004296-02_7_additional,id_00004296,MEN,Tees_Tanks,additional,query,1256,The person wears a tank tank top with solid color patterns. The tank top is with cotton fabric. The neckline of the tank top is round.
MEN-Tees_Tanks-id_00004302-01_7_additional,id_00004302,MEN,Tees_Tanks,additional,train,1257,"The upper clothing has short sleeves, cotton fabric and graphic patterns. The neckline of it is crew. The lower clothing is of long length. The fabric is cotton and it has pure color patterns. There is an accessory in his his neck."
MEN-Tees_Tanks-id_00004304-03_4_full,id_00004304,MEN,Tees_Tanks,full,gallery,1258,"The T-shirt this gentleman wears has short sleeves, its fabric is cotton, and it has graphic patterns. The T-shirt has a crew neckline. This gentleman wears a short pants, with cotton fabric and pure color patterns. There is an accessory in his his neck. There is an accessory on his wrist."
MEN-Tees_Tanks-id_00004305-01_7_additional,id_00004305,MEN,Tees_Tanks,additional,train,1259,The guy is wearing a short-sleeve T-shirt with color block patterns. The T-shirt is with cotton fabric. It has a round neckline. The guy wears a medium shorts. The shorts are with cotton fabric and pure color patterns.
MEN-Tees_Tanks-id_00004305-02_1_front,id_00004305,MEN,Tees_Tanks,front,train,1260,This person wears a short-sleeve shirt with color block patterns. The shirt is with cotton fabric. It has a round neckline. The pants this person wears is of short length. The pants are with cotton fabric and solid color patterns.
MEN-Tees_Tanks-id_00004305-02_4_full,id_00004305,MEN,Tees_Tanks,full,train,1261,"The upper clothing has short sleeves, cotton fabric and color block patterns. The neckline of it is crew. The lower clothing is of short length. The fabric is cotton and it has solid color patterns."
MEN-Tees_Tanks-id_00004336-01_4_full,id_00004336,MEN,Tees_Tanks,full,query,1262,This man is wearing a sleeveless tank shirt with graphic patterns and a medium shorts. The tank shirt is with cotton fabric. The neckline of the tank shirt is round. The shorts are with denim fabric and pure color patterns. This person wears a pair of socks.
MEN-Tees_Tanks-id_00004372-02_4_full,id_00004372,MEN,Tees_Tanks,full,train,1263,"The tank shirt the gentleman wears has no sleeves, its fabric is cotton, and it has graphic patterns. The tank shirt has a crew neckline. The gentleman wears a short pants, with cotton fabric and solid color patterns."
MEN-Tees_Tanks-id_00004372-03_4_full,id_00004372,MEN,Tees_Tanks,full,train,1264,"The tank top this guy wears has sleeves cut off, its fabric is cotton, and it has graphic patterns. The tank top has a round neckline. This guy wears a long trousers, with cotton fabric and pure color patterns."
MEN-Tees_Tanks-id_00004486-06_1_front,id_00004486,MEN,Tees_Tanks,front,query,1265,"The upper clothing has medium sleeves, cotton fabric and striped patterns. It has a round neckline. The lower clothing is of long length. The fabric is cotton and it has pure color patterns."
MEN-Tees_Tanks-id_00004493-01_3_back,id_00004493,MEN,Tees_Tanks,back,gallery,1266,"His shirt has short sleeves, cotton fabric and graphic patterns. The neckline of it is round. The trousers the gentleman wears is of three-quarter length. The trousers are with cotton fabric and graphic patterns. The person is wearing a pair of socks. There is a hat in his head."
MEN-Tees_Tanks-id_00004508-02_4_full,id_00004508,MEN,Tees_Tanks,full,train,1267,This gentleman is wearing a short-sleeve T-shirt with solid color patterns. The T-shirt is with cotton fabric and its neckline is round. This gentleman wears a medium pants. The pants are with cotton fabric and pure color patterns.
MEN-Tees_Tanks-id_00004523-01_4_full,id_00004523,MEN,Tees_Tanks,full,train,1268,This guy wears a short-sleeve T-shirt with color block patterns. The T-shirt is with cotton fabric. It has a crew neckline. This guy wears a medium pants. The pants are with cotton fabric and solid color patterns. This guy has a hat in his head.
MEN-Tees_Tanks-id_00004523-02_4_full,id_00004523,MEN,Tees_Tanks,full,train,1269,"The T-shirt the gentleman wears has short sleeves, its fabric is cotton, and it has color block patterns. The T-shirt has a round neckline. The gentleman wears a medium pants, with denim fabric and pure color patterns."
MEN-Tees_Tanks-id_00004530-01_4_full,id_00004530,MEN,Tees_Tanks,full,gallery,1270,This guy is wearing a sleeveless tank shirt with solid color patterns. The tank shirt is with cotton fabric and its neckline is crew. This guy wears a medium pants. The pants are with cotton fabric and solid color patterns.
MEN-Tees_Tanks-id_00004530-02_1_front,id_00004530,MEN,Tees_Tanks,front,gallery,1271,The guy is wearing a sleeveless tank shirt with pure color patterns. The tank shirt is with cotton fabric and its neckline is round. The pants the guy wears is of short length. The pants are with cotton fabric and solid color patterns.
MEN-Tees_Tanks-id_00004530-03_7_additional,id_00004530,MEN,Tees_Tanks,additional,query,1272,The person wears a sleeveless tank shirt with pure color patterns and medium shorts. The tank shirt is with cotton fabric and it has a crew neckline. The shorts are with cotton fabric and pure color patterns.
MEN-Tees_Tanks-id_00004530-04_4_full,id_00004530,MEN,Tees_Tanks,full,query,1273,The person is wearing a sleeveless tank top with solid color patterns and a long trousers. The tank top is with cotton fabric. The neckline of the tank top is round. The trousers are with denim fabric and solid color patterns. There is an accessory on his wrist.
MEN-Tees_Tanks-id_00004530-07_7_additional,id_00004530,MEN,Tees_Tanks,additional,query,1274,This gentleman is wearing a sleeveless tank top with solid color patterns. The tank top is with cotton fabric and its neckline is round. This gentleman wears a long pants. The pants are with cotton fabric and solid color patterns.
MEN-Tees_Tanks-id_00004530-08_7_additional,id_00004530,MEN,Tees_Tanks,additional,gallery,1275,"The upper clothing has no sleeves, cotton fabric and solid color patterns. It has a round neckline. The lower clothing is of long length. The fabric is denim and it has pure color patterns."
MEN-Tees_Tanks-id_00004530-18_4_full,id_00004530,MEN,Tees_Tanks,full,gallery,1276,"The upper clothing has no sleeves, cotton fabric and solid color patterns. The neckline of it is round. The lower clothing is of short length. The fabric is cotton and it has pure color patterns."
MEN-Tees_Tanks-id_00004530-19_1_front,id_00004530,MEN,Tees_Tanks,front,query,1277,The guy is wearing a sleeveless tank top with pure color patterns and a short pants. The tank top is with cotton fabric. The neckline of the tank top is crew. The pants are with cotton fabric and pure color patterns.
MEN-Tees_Tanks-id_00004550-01_4_full,id_00004550,MEN,Tees_Tanks,full,train,1278,This gentleman is wearing a long-sleeve shirt with pure color patterns. The shirt is with cotton fabric. It has a round neckline. The trousers this gentleman wears is of long length. The trousers are with cotton fabric and solid color patterns.
MEN-Tees_Tanks-id_00004550-02_4_full,id_00004550,MEN,Tees_Tanks,full,train,1279,"The upper clothing has long sleeves, cotton fabric and pure color patterns. It has a round neckline. The lower clothing is of long length. The fabric is cotton and it has solid color patterns. There is a hat in his head."
MEN-Tees_Tanks-id_00004550-02_7_additional,id_00004550,MEN,Tees_Tanks,additional,train,1280,The gentleman is wearing a long-sleeve sweater with pure color patterns. The sweater is with cotton fabric and its neckline is round. The pants the gentleman wears is of long length. The pants are with cotton fabric and solid color patterns.
MEN-Tees_Tanks-id_00004550-03_7_additional,id_00004550,MEN,Tees_Tanks,additional,train,1281,The person is wearing a long-sleeve sweater with solid color patterns and a long pants. The sweater is with cotton fabric. The neckline of the sweater is crew. The pants are with cotton fabric and pure color patterns. The guy has a hat in his head.
MEN-Tees_Tanks-id_00004550-04_4_full,id_00004550,MEN,Tees_Tanks,full,train,1282,This guy is wearing a long-sleeve sweater with solid color patterns. The sweater is with cotton fabric and its neckline is crew. The trousers this guy wears is of long length. The trousers are with cotton fabric and pure color patterns. There is clothing on his waist.
MEN-Tees_Tanks-id_00004550-05_4_full,id_00004550,MEN,Tees_Tanks,full,train,1283,"The upper clothing has long sleeves, cotton fabric and pure color patterns. It has a round neckline. The lower clothing is of long length. The fabric is cotton and it has pure color patterns."
MEN-Tees_Tanks-id_00004550-06_4_full,id_00004550,MEN,Tees_Tanks,full,train,1284,"The upper clothing has long sleeves, cotton fabric and solid color patterns. It has a round neckline. The lower clothing is of long length. The fabric is cotton and it has solid color patterns."
MEN-Tees_Tanks-id_00004554-04_4_full,id_00004554,MEN,Tees_Tanks,full,gallery,1285,"His tank top has no sleeves, cotton fabric and graphic patterns. The neckline of it is round. The person wears a short pants. The pants are with cotton fabric and pure color patterns."
MEN-Tees_Tanks-id_00004671-01_4_full,id_00004671,MEN,Tees_Tanks,full,gallery,1286,This gentleman is wearing a long-sleeve sweater with graphic patterns. The sweater is with cotton fabric. It has a round neckline. The shorts this gentleman wears is of short length. The shorts are with denim fabric and pure color patterns. The outer clothing is with denim fabric and pure color patterns.
MEN-Tees_Tanks-id_00004674-05_4_full,id_00004674,MEN,Tees_Tanks,full,train,1287,"His T-shirt has short sleeves, cotton fabric and color block patterns. The neckline of it is crew. The person wears a medium pants. The pants are with cotton fabric and pure color patterns."
MEN-Tees_Tanks-id_00004674-06_4_full,id_00004674,MEN,Tees_Tanks,full,train,1288,"His shirt has short sleeves, cotton fabric and color block patterns. The neckline of it is round. The person wears a short shorts. The shorts are with cotton fabric and solid color patterns."
MEN-Tees_Tanks-id_00004685-02_1_front,id_00004685,MEN,Tees_Tanks,front,gallery,1289,"The shirt the guy wears has short sleeves and it is with cotton fabric and solid color patterns. The neckline of the shirt is crew. The guy wears a long trousers, with cotton fabric and color block patterns."
MEN-Tees_Tanks-id_00004698-01_7_additional,id_00004698,MEN,Tees_Tanks,additional,gallery,1290,This person wears a sleeveless tank shirt with solid color patterns. The tank shirt is with cotton fabric. It has a round neckline. The pants this person wears is of long length. The pants are with cotton fabric and pure color patterns. There is clothing on his waist. This person is wearing a ring on his finger.
MEN-Tees_Tanks-id_00004698-02_4_full,id_00004698,MEN,Tees_Tanks,full,gallery,1291,"The upper clothing has sleeves cut off, cotton fabric and pure color patterns. The neckline of it is square. The lower clothing is of long length. The fabric is denim and it has solid color patterns. There is clothing on his waist."
MEN-Tees_Tanks-id_00004698-03_1_front,id_00004698,MEN,Tees_Tanks,front,query,1292,"His tank top has no sleeves, cotton fabric and pure color patterns. The neckline of it is crew. The trousers this guy wears is of long length. The trousers are with denim fabric and pure color patterns. There is an accessory on his wrist. This man is wearing a ring on his finger."
MEN-Tees_Tanks-id_00004698-04_1_front,id_00004698,MEN,Tees_Tanks,front,query,1293,The guy is wearing a sleeveless tank top with solid color patterns. The tank top is with cotton fabric. It has a round neckline. The trousers the guy wears is of long length. The trousers are with denim fabric and pure color patterns. There is a ring on his finger. There is clothing on his waist.
MEN-Tees_Tanks-id_00004698-05_7_additional,id_00004698,MEN,Tees_Tanks,additional,query,1294,This guy is wearing a sleeveless tank top with pure color patterns. The tank top is with cotton fabric. The trousers this guy wears is of long length. The trousers are with denim fabric and solid color patterns. There is a ring on his finger.
MEN-Tees_Tanks-id_00004698-09_7_additional,id_00004698,MEN,Tees_Tanks,additional,query,1295,"The upper clothing has sleeves cut off, cotton fabric and solid color patterns. It has a crew neckline. The lower clothing is of long length. The fabric is denim and it has solid color patterns. The person is wearing a ring on his finger. There is an accessory on his wrist."
MEN-Tees_Tanks-id_00004698-10_4_full,id_00004698,MEN,Tees_Tanks,full,gallery,1296,The person wears a tank tank shirt with pure color patterns and long pants. The tank shirt is with cotton fabric and it has a crew neckline. The pants are with denim fabric and pure color patterns. There is an accessory on his wrist. The guy is wearing a ring on his finger.
MEN-Tees_Tanks-id_00004698-11_1_front,id_00004698,MEN,Tees_Tanks,front,gallery,1297,This person is wearing a tank tank top with solid color patterns and a long trousers. The tank top is with cotton fabric and its neckline is crew. The trousers are with denim fabric and solid color patterns. There is an accessory on his wrist. There is a ring on his finger.
MEN-Tees_Tanks-id_00004698-12_4_full,id_00004698,MEN,Tees_Tanks,full,query,1298,"His tank shirt has sleeves cut off, cotton fabric and solid color patterns. It has a crew neckline. This person wears a long pants. The pants are with cotton fabric and pure color patterns. There is an accessory in his his neck. There is a hat in his head."
MEN-Tees_Tanks-id_00004706-01_4_full,id_00004706,MEN,Tees_Tanks,full,query,1299,The guy wears a tank tank shirt with striped patterns. The tank shirt is with cotton fabric. It has a crew neckline. The shorts the guy wears is of short length. The shorts are with cotton fabric and stripe patterns.
MEN-Tees_Tanks-id_00004729-01_4_full,id_00004729,MEN,Tees_Tanks,full,train,1300,This guy wears a short-sleeve T-shirt with pure color patterns. The T-shirt is with cotton fabric. It has a v-shape neckline. This guy wears a long pants. The pants are with cotton fabric and solid color patterns. There is an accessory on his wrist.
MEN-Tees_Tanks-id_00004729-02_4_full,id_00004729,MEN,Tees_Tanks,full,train,1301,This man wears a short-sleeve T-shirt with solid color patterns and long pants. The T-shirt is with cotton fabric and it has a v-shape neckline. The pants are with cotton fabric and solid color patterns. There is a belt on his waist. There is an accessory on his wrist.
MEN-Tees_Tanks-id_00004729-03_4_full,id_00004729,MEN,Tees_Tanks,full,train,1302,This person is wearing a short-sleeve shirt with solid color patterns and a long trousers. The shirt is with cotton fabric and its neckline is v-shape. The trousers are with cotton fabric and pure color patterns. There is an accessory on his wrist. The person is wearing a belt.
MEN-Tees_Tanks-id_00004729-04_4_full,id_00004729,MEN,Tees_Tanks,full,train,1303,"The shirt this guy wears has short sleeves, its fabric is cotton, and it has solid color patterns. The shirt has a v-shape neckline. This guy wears a long pants, with cotton fabric and solid color patterns. There is an accessory on his wrist."
MEN-Tees_Tanks-id_00004735-01_4_full,id_00004735,MEN,Tees_Tanks,full,train,1304,"His T-shirt has short sleeves, cotton fabric and graphic patterns. The neckline of it is round. The pants this guy wears is of medium length. The pants are with denim fabric and pure color patterns. The person is wearing a hat."
MEN-Tees_Tanks-id_00004740-05_7_additional,id_00004740,MEN,Tees_Tanks,additional,gallery,1305,"The upper clothing has short sleeves, cotton fabric and color block patterns. The neckline of it is crew. The lower clothing is of three-quarter length. The fabric is cotton and it has solid color patterns."
MEN-Tees_Tanks-id_00004740-06_7_additional,id_00004740,MEN,Tees_Tanks,additional,query,1306,"The T-shirt this person wears has short sleeves and its fabric is cotton. The pattern of it is color block. It has a round neckline. This person wears a three-quarter trousers, with cotton fabric and solid color patterns."
MEN-Tees_Tanks-id_00004740-08_7_additional,id_00004740,MEN,Tees_Tanks,additional,query,1307,The guy wears a short-sleeve T-shirt with color block patterns. The T-shirt is with cotton fabric. It has a round neckline. The guy wears a long pants. The pants are with denim fabric and complicated patterns.
MEN-Tees_Tanks-id_00004750-01_4_full,id_00004750,MEN,Tees_Tanks,full,gallery,1308,"His sweater has long sleeves, cotton fabric and graphic patterns. It has a round neckline. The gentleman wears a long trousers. The trousers are with denim fabric and solid color patterns. The outer clothing the guy wears is with cotton fabric and pure color patterns. There is an accessory on his wrist."
MEN-Tees_Tanks-id_00004798-04_4_full,id_00004798,MEN,Tees_Tanks,full,gallery,1309,This man is wearing a short-sleeve T-shirt with stripe patterns. The T-shirt is with cotton fabric and its neckline is round. The pants this man wears is of long length. The pants are with denim fabric and pure color patterns.
MEN-Tees_Tanks-id_00004798-06_1_front,id_00004798,MEN,Tees_Tanks,front,query,1310,The guy wears a short-sleeve shirt with striped patterns and a long trousers. The shirt is with cotton fabric and its neckline is round. The trousers are with denim fabric and solid color patterns.
MEN-Tees_Tanks-id_00004809-01_4_full,id_00004809,MEN,Tees_Tanks,full,query,1311,The gentleman is wearing a medium-sleeve shirt with graphic patterns and a long trousers. The shirt is with cotton fabric and its neckline is round. The trousers are with denim fabric and solid color patterns.
MEN-Tees_Tanks-id_00004812-01_4_full,id_00004812,MEN,Tees_Tanks,full,train,1312,"The shirt the person wears has short sleeves and its fabric is cotton. The pattern of it is graphic. It has a v-shape neckline. The person wears a long pants, with cotton fabric and pure color patterns. There is an accessory in his his neck."
MEN-Tees_Tanks-id_00004865-01_1_front,id_00004865,MEN,Tees_Tanks,front,gallery,1313,This gentleman is wearing a short-sleeve T-shirt with graphic patterns. The T-shirt is with cotton fabric. It has a round neckline. The pants this gentleman wears is of medium length. The pants are with cotton fabric and solid color patterns.
MEN-Tees_Tanks-id_00004905-01_4_full,id_00004905,MEN,Tees_Tanks,full,query,1314,This guy is wearing a tank tank shirt with solid color patterns. The tank shirt is with cotton fabric. It has a round neckline. This guy wears a medium shorts. The shorts are with cotton fabric and pure color patterns.
MEN-Tees_Tanks-id_00004924-01_1_front,id_00004924,MEN,Tees_Tanks,front,train,1315,"His shirt has short sleeves, cotton fabric and graphic patterns. The neckline of it is round. This man wears a long pants. The pants are with cotton fabric and solid color patterns. The guy has a hat in his head."
MEN-Tees_Tanks-id_00004966-01_4_full,id_00004966,MEN,Tees_Tanks,full,query,1316,"The upper clothing has short sleeves, cotton fabric and graphic patterns. The neckline of it is crew. The lower clothing is of long length. The fabric is cotton and it has pure color patterns. There is clothing on his waist."
MEN-Tees_Tanks-id_00004983-01_4_full,id_00004983,MEN,Tees_Tanks,full,gallery,1317,The gentleman wears a tank tank shirt with solid color patterns. The tank shirt is with cotton fabric. It has a round neckline. The gentleman wears a short pants. The pants are with cotton fabric and pure color patterns. The guy has neckwear.
MEN-Tees_Tanks-id_00004987-01_4_full,id_00004987,MEN,Tees_Tanks,full,train,1318,"The tank top this person wears has no sleeves, its fabric is cotton, and it has graphic patterns. The tank top has a crew neckline. This person wears a short pants, with cotton fabric and solid color patterns. There is an accessory in his his neck."
MEN-Tees_Tanks-id_00005013-01_4_full,id_00005013,MEN,Tees_Tanks,full,train,1319,This man is wearing a short-sleeve shirt with pure color patterns and a long trousers. The shirt is with cotton fabric. The neckline of the shirt is crew. The trousers are with denim fabric and pure color patterns. The person has neckwear.
MEN-Tees_Tanks-id_00005013-02_4_full,id_00005013,MEN,Tees_Tanks,full,train,1320,"The upper clothing has short sleeves, cotton fabric and solid color patterns. It has a round neckline. The lower clothing is of long length. The fabric is denim and it has solid color patterns. This person has neckwear."
MEN-Tees_Tanks-id_00005038-06_7_additional,id_00005038,MEN,Tees_Tanks,additional,train,1321,This person wears a short-sleeve shirt with solid color patterns. The shirt is with cotton fabric. It has a round neckline. The shorts this person wears is of short length. The shorts are with denim fabric and solid color patterns.
MEN-Tees_Tanks-id_00005055-01_4_full,id_00005055,MEN,Tees_Tanks,full,gallery,1322,"His tank shirt has sleeves cut off, cotton fabric and pure color patterns. The neckline of it is round. The pants this man wears is of medium length. The pants are with cotton fabric and solid color patterns."
MEN-Tees_Tanks-id_00005056-01_4_full,id_00005056,MEN,Tees_Tanks,full,train,1323,This man wears a short-sleeve shirt with graphic patterns. The shirt is with cotton fabric. It has a round neckline. This man wears a medium pants. The pants are with cotton fabric and pure color patterns.
