image_id,item_id,gender,category,view,split,row_in_captions,caption
WOMEN-Blouses_Shirts-id_00001301-02_4_full,id_00001301,WOMEN,Blouses_Shirts,full,query,1755,"The upper clothing has sleeves cut off, cotton fabric and graphic patterns. The neckline of it is crew. The lower clothing is of long length. The fabric is denim and it has pure color patterns. The person wears a pair of sunglasses. There is a ring on her finger. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00001325-02_7_additional,id_00001325,WOMEN,Blouses_Shirts,additional,query,1757,"The upper clothing has medium sleeves, cotton fabric and graphic patterns. The neckline of it is crew. The lower clothing is of three-point length. The fabric is cotton and it has pure color patterns. This person has a hat in her head. This lady is wearing a ring on her finger. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00001327-05_4_full,id_00001327,WOMEN,Blouses_Shirts,full,query,1758,This person wears a tank tank top with pure color patterns and long pants. The tank top is with cotton fabric and it has a round neckline. The pants are with cotton fabric and solid color patterns. There is a ring on her finger. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00001327-06_4_full,id_00001327,WOMEN,Blouses_Shirts,full,query,1759,"The upper clothing has sleeves cut off, cotton fabric and pure color patterns. The neckline of it is round. The lower clothing is of long length. The fabric is cotton and it has solid color patterns. There is an accessory on her wrist. There is a ring on her finger."
WOMEN-Blouses_Shirts-id_00001331-01_4_full,id_00001331,WOMEN,Blouses_Shirts,full,query,1760,This female wears a long-sleeve shirt with striped patterns. The shirt is with cotton fabric. This female wears a three-point pants. The pants are with cotton fabric and pure color patterns.
WOMEN-Blouses_Shirts-id_00001332-01_4_full,id_00001332,WOMEN,Blouses_Shirts,full,query,1761,This person wears a tank tank top with graphic patterns and a three-point pants. The tank top is with cotton fabric. The neckline of the tank top is suspenders. The pants are with cotton fabric and graphic patterns. There is an accessory on her wrist. The person is wearing a ring on her finger. There is an accessory in his her neck.
WOMEN-Blouses_Shirts-id_00001359-02_4_full,id_00001359,WOMEN,Blouses_Shirts,full,query,1768,The lady is wearing a tank tank top with floral patterns and a three-point pants. The tank top is with cotton fabric. The neckline of the tank top is suspenders. The pants are with denim fabric and pure color patterns. There is an accessory in his her neck. This lady is wearing a ring on her finger.
WOMEN-Blouses_Shirts-id_00001371-02_7_additional,id_00001371,WOMEN,Blouses_Shirts,additional,query,1770,"The shirt the lady wears has long sleeves and it is with cotton fabric and graphic patterns. The neckline of the shirt is v-shape. The lady wears a medium pants, with denim fabric and pure color patterns. The outer clothing the lady wears is with cotton fabric and graphic patterns. The lady is wearing a ring on her finger. There is an accessory on her wrist. There is an accessory in his her neck."
WOMEN-Blouses_Shirts-id_00001391-01_7_additional,id_00001391,WOMEN,Blouses_Shirts,additional,query,1772,"Her shirt has long sleeves, cotton fabric and striped patterns. The neckline of it is round. The trousers the lady wears is of long length. The trousers are with denim fabric and pure color patterns. There is a ring on her finger. There is an accessory on her wrist. This female has neckwear."
WOMEN-Blouses_Shirts-id_00001451-01_4_full,id_00001451,WOMEN,Blouses_Shirts,full,query,1793,"Her T-shirt has short sleeves, cotton fabric and graphic patterns. The neckline of it is crew. The pants the female wears is of long length. The pants are with denim fabric and pure color patterns. There is an accessory on her wrist. There is a ring on her finger."
WOMEN-Blouses_Shirts-id_00001484-02_4_full,id_00001484,WOMEN,Blouses_Shirts,full,query,1799,"The upper clothing has long sleeves, cotton fabric and pure color patterns. It has a suspenders neckline. The lower clothing is of three-point length. The fabric is denim and it has solid color patterns. There is a ring on her finger. There is an accessory on her wrist. This woman has neckwear."
WOMEN-Blouses_Shirts-id_00001632-02_4_full,id_00001632,WOMEN,Blouses_Shirts,full,query,1818,The person is wearing a tank tank top with graphic patterns and a three-point shorts. The tank top is with cotton fabric and its neckline is suspenders. The shorts are with denim fabric and pure color patterns. The female wears a ring. This lady has neckwear. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00001658-03_1_front,id_00001658,WOMEN,Blouses_Shirts,front,query,1827,"The shirt this person wears has short sleeves and it is with chiffon fabric and solid color patterns. The neckline of the shirt is v-shape. This person wears a three-point shorts, with cotton fabric and solid color patterns. There is a ring on her finger. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00001708-02_4_full,id_00001708,WOMEN,Blouses_Shirts,full,query,1831,The person wears a short-sleeve T-shirt with graphic patterns. The T-shirt is with chiffon fabric. It has a crew neckline. The trousers the person wears is of long length. The trousers are with denim fabric and solid color patterns. There is an accessory on her wrist. This lady has neckwear. There is a ring on her finger.
WOMEN-Blouses_Shirts-id_00001712-01_4_full,id_00001712,WOMEN,Blouses_Shirts,full,query,1834,"Her shirt has medium sleeves, cotton fabric and pure color patterns. It has a lapel neckline. The trousers this lady wears is of long length. The trousers are with leather fabric and solid color patterns. There is a ring on her finger. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00001719-01_4_full,id_00001719,WOMEN,Blouses_Shirts,full,query,1835,This woman wears a long-sleeve sweater with graphic patterns and a three-point shorts. The sweater is with cotton fabric and its neckline is v-shape. The shorts are with denim fabric and pure color patterns.
WOMEN-Blouses_Shirts-id_00001739-03_4_full,id_00001739,WOMEN,Blouses_Shirts,full,query,1841,"The upper clothing has sleeves cut off, chiffon fabric and solid color patterns. It has a v-shape neckline. The lower clothing is of long length. The fabric is denim and it has pure color patterns. There is a belt on her waist. There is an accessory on her wrist. This person is wearing a ring on her finger."
WOMEN-Blouses_Shirts-id_00001769-03_7_additional,id_00001769,WOMEN,Blouses_Shirts,additional,query,1852,"The upper clothing has long sleeves, cotton fabric and pure color patterns. It has a lapel neckline. The lower clothing is of long length. The fabric is cotton and it has solid color patterns. This person wears a ring. This female has a hat in her head."
WOMEN-Blouses_Shirts-id_00001769-04_7_additional,id_00001769,WOMEN,Blouses_Shirts,additional,query,1853,The person is wearing a long-sleeve shirt with solid color patterns and a long trousers. The shirt is with cotton fabric. The neckline of the shirt is lapel. The trousers are with cotton fabric and pure color patterns. This person is wearing a ring on her finger. This lady has neckwear.
WOMEN-Blouses_Shirts-id_00001823-02_4_full,id_00001823,WOMEN,Blouses_Shirts,full,query,1865,"Her shirt has short sleeves, cotton fabric and graphic patterns. It has a crew neckline. The pants this woman wears is of short length. The pants are with chiffon fabric and graphic patterns. This woman wears a ring."
WOMEN-Blouses_Shirts-id_00001832-02_7_additional,id_00001832,WOMEN,Blouses_Shirts,additional,query,1869,"The shirt the person wears has long sleeves and its fabric is cotton. The pattern of it is graphic. It has a v-shape neckline. The person wears a long trousers, with denim fabric and pure color patterns."
WOMEN-Blouses_Shirts-id_00001895-01_7_additional,id_00001895,WOMEN,Blouses_Shirts,additional,query,1883,"Her shirt has long sleeves, cotton fabric and lattice patterns. It has a lapel neckline. The person wears a three-point shorts. The shorts are with other fabric and other patterns. The outer clothing is with cotton fabric and color block patterns. This person wears a ring. This person is wearing socks in shoes."
WOMEN-Blouses_Shirts-id_00001895-02_7_additional,id_00001895,WOMEN,Blouses_Shirts,additional,query,1884,The lady is wearing a long-sleeve shirt with lattice patterns and a three-point pants. The shirt is with cotton fabric. The neckline of the shirt is lapel. The pants are with other fabric and other patterns. The person is wearing socks in shoes.
WOMEN-Blouses_Shirts-id_00001915-02_4_full,id_00001915,WOMEN,Blouses_Shirts,full,query,1890,This female wears a short-sleeve T-shirt with graphic patterns. The T-shirt is with chiffon fabric. It has a crew neckline. This female wears a long pants. The pants are with denim fabric and pure color patterns. This person wears a ring.
WOMEN-Blouses_Shirts-id_00001916-01_4_full,id_00001916,WOMEN,Blouses_Shirts,full,query,1891,This female wears a long-sleeve sweater with pure color patterns and a long trousers. The sweater is with chiffon fabric. The neckline of the sweater is v-shape. The trousers are with leather fabric and solid color patterns. The lady is wearing a ring on her finger.
WOMEN-Blouses_Shirts-id_00001981-04_4_full,id_00001981,WOMEN,Blouses_Shirts,full,query,1908,"Her tank shirt has no sleeves, chiffon fabric and pure color patterns. It has a suspenders neckline. This lady wears a long pants. The pants are with cotton fabric and pure color patterns. There is an accessory on her wrist. This woman is wearing a ring on her finger."
WOMEN-Blouses_Shirts-id_00002005-06_4_full,id_00002005,WOMEN,Blouses_Shirts,full,query,1910,"The upper clothing has short sleeves, cotton fabric and stripe patterns. It has a round neckline. The lower clothing is of long length. The fabric is denim and it has pure color patterns. There is an accessory on her wrist. The lady is wearing a ring on her finger."
WOMEN-Blouses_Shirts-id_00002098-02_4_full,id_00002098,WOMEN,Blouses_Shirts,full,query,1923,This lady is wearing a long-sleeve shirt with other patterns and a long pants. The shirt is with cotton fabric and its neckline is lapel. The pants are with denim fabric and pure color patterns. The female has a hat in her head. This woman is wearing a ring on her finger. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00002135-01_4_full,id_00002135,WOMEN,Blouses_Shirts,full,query,1931,This lady wears a long-sleeve sweater with graphic patterns and a long pants. The sweater is with cotton fabric. The neckline of the sweater is round. The pants are with denim fabric and pure color patterns. This lady wears a ring. There is an accessory in his her neck.
WOMEN-Blouses_Shirts-id_00002140-02_7_additional,id_00002140,WOMEN,Blouses_Shirts,additional,query,1932,"Her shirt has long sleeves, chiffon fabric and striped patterns. The shorts the person wears is of three-point length. The shorts are with denim fabric and pure color patterns. There is a ring on her finger. This woman is wearing a hat."
WOMEN-Blouses_Shirts-id_00002182-02_4_full,id_00002182,WOMEN,Blouses_Shirts,full,query,1935,"The tank top this female wears has no sleeves, its fabric is cotton, and it has graphic patterns. The tank top has a suspenders neckline. This female wears a three-point pants, with denim fabric and pure color patterns. The female is wearing a ring on her finger. There is an accessory on her wrist. This person has neckwear."
WOMEN-Blouses_Shirts-id_00002193-02_4_full,id_00002193,WOMEN,Blouses_Shirts,full,query,1936,"Her tank shirt has no sleeves, chiffon fabric and floral patterns. The neckline of it is crew. The shorts this person wears is of three-point length. The shorts are with leather fabric and pure color patterns. There is a ring on her finger. There is an accessory in his her neck. There is an accessory on her wrist. This female is wearing a hat."
WOMEN-Blouses_Shirts-id_00002218-01_7_additional,id_00002218,WOMEN,Blouses_Shirts,additional,query,1938,"The shirt this lady wears has long sleeves and it is with chiffon fabric and solid color patterns. The neckline of the shirt is v-shape. This lady wears a long pants, with denim fabric and pure color patterns. The lady wears a ring."
WOMEN-Blouses_Shirts-id_00002235-01_7_additional,id_00002235,WOMEN,Blouses_Shirts,additional,query,1940,"Her shirt has long sleeves, cotton fabric and graphic patterns. It has a round neckline. This lady wears a three-quarter trousers. The trousers are with denim fabric and solid color patterns."
WOMEN-Blouses_Shirts-id_00002373-02_4_full,id_00002373,WOMEN,Blouses_Shirts,full,query,1965,This female is wearing a medium-sleeve shirt with graphic patterns and a long trousers. The shirt is with cotton fabric. The neckline of the shirt is suspenders. The trousers are with denim fabric and color block patterns. This female has neckwear. There is a ring on her finger.
WOMEN-Blouses_Shirts-id_00002374-02_7_additional,id_00002374,WOMEN,Blouses_Shirts,additional,query,1966,This woman is wearing a long-sleeve sweater with graphic patterns and a three-point shorts. The sweater is with chiffon fabric. The neckline of the sweater is v-shape. The shorts are with cotton fabric and solid color patterns. The female wears a ring.
WOMEN-Blouses_Shirts-id_00002378-04_4_full,id_00002378,WOMEN,Blouses_Shirts,full,query,1967,This female wears a long-sleeve sweater with pure color patterns and a long trousers. The sweater is with chiffon fabric. The neckline of the sweater is v-shape. The trousers are with cotton fabric and solid color patterns. There is a ring on her finger.
WOMEN-Blouses_Shirts-id_00002425-01_4_full,id_00002425,WOMEN,Blouses_Shirts,full,query,1975,The lady is wearing a tank tank shirt with pure color patterns. The tank shirt is with chiffon fabric and its neckline is round. The shorts the lady wears is of three-point length. The shorts are with chiffon fabric and pure color patterns. This woman is wearing a ring on her finger. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00002438-02_7_additional,id_00002438,WOMEN,Blouses_Shirts,additional,query,1978,"The upper clothing has long sleeves, cotton fabric and pure color patterns. The neckline of it is crew. The lower clothing is of long length. The fabric is denim and it has pure color patterns. The outer clothing is with chiffon fabric and floral patterns. This person is wearing a ring on her finger. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00002447-03_4_full,id_00002447,WOMEN,Blouses_Shirts,full,query,1980,"Her shirt has short sleeves, chiffon fabric and pure color patterns. It has a round neckline. The person wears a long pants. The pants are with denim fabric and pure color patterns. The person wears a ring. There is an accessory in his her neck."
WOMEN-Blouses_Shirts-id_00002447-04_4_full,id_00002447,WOMEN,Blouses_Shirts,full,query,1981,This person is wearing a short-sleeve T-shirt with solid color patterns. The T-shirt is with chiffon fabric. It has a round neckline. This person wears a long trousers. The trousers are with denim fabric and solid color patterns. This woman is wearing a ring on her finger. There is an accessory in his her neck.
WOMEN-Blouses_Shirts-id_00002501-04_4_full,id_00002501,WOMEN,Blouses_Shirts,full,query,1993,"Her tank top has sleeves cut off, cotton fabric and pure color patterns. It has a lapel neckline. The trousers the lady wears is of long length. The trousers are with denim fabric and pure color patterns. This female wears a ring. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00002504-01_4_full,id_00002504,WOMEN,Blouses_Shirts,full,query,1994,This lady wears a long-sleeve shirt with graphic patterns. The shirt is with chiffon fabric. It has a v-shape neckline. The pants this lady wears is of long length. The pants are with denim fabric and solid color patterns.
WOMEN-Blouses_Shirts-id_00002532-04_4_full,id_00002532,WOMEN,Blouses_Shirts,full,query,1996,This woman is wearing a long-sleeve shirt with pure color patterns and a long trousers. The shirt is with knitting fabric. The neckline of the shirt is crew. The trousers are with leather fabric and pure color patterns. There is a ring on her finger.
WOMEN-Blouses_Shirts-id_00002558-02_4_full,id_00002558,WOMEN,Blouses_Shirts,full,query,2005,This woman wears a tank tank top with graphic patterns. The tank top is with cotton fabric. It has a suspenders neckline. The shorts this woman wears is of three-point length. The shorts are with cotton fabric and pure color patterns. This female is wearing a ring on her finger. There is an accessory in his her neck. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00002558-03_4_full,id_00002558,WOMEN,Blouses_Shirts,full,query,2006,This woman is wearing a tank tank shirt with graphic patterns. The tank shirt is with cotton fabric. It has a suspenders neckline. The pants this woman wears is of three-point length. The pants are with cotton fabric and pure color patterns. There is an accessory in his her neck. There is a ring on her finger.
WOMEN-Blouses_Shirts-id_00002580-04_4_full,id_00002580,WOMEN,Blouses_Shirts,full,query,2008,"The upper clothing has no sleeves, cotton fabric and graphic patterns. It has a round neckline. The lower clothing is of three-point length. The fabric is denim and it has pure color patterns. There is an accessory in his her neck. There is a ring on her finger. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00002585-01_4_full,id_00002585,WOMEN,Blouses_Shirts,full,query,2009,The lady wears a medium-sleeve shirt with graphic patterns and a long trousers. The shirt is with cotton fabric. The neckline of the shirt is crew. The trousers are with cotton fabric and solid color patterns.
WOMEN-Blouses_Shirts-id_00002585-02_4_full,id_00002585,WOMEN,Blouses_Shirts,full,query,2010,The lady is wearing a medium-sleeve shirt with graphic patterns. The shirt is with cotton fabric and its neckline is crew. The pants the lady wears is of long length. The pants are with denim fabric and solid color patterns. There is a ring on her finger.
WOMEN-Blouses_Shirts-id_00002596-01_4_full,id_00002596,WOMEN,Blouses_Shirts,full,query,2013,"Her shirt has short sleeves, chiffon fabric and graphic patterns. The neckline of it is round. The person wears a long pants. The pants are with denim fabric and solid color patterns. This lady wears a ring. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00002597-02_7_additional,id_00002597,WOMEN,Blouses_Shirts,additional,query,2014,"The female wears a long-sleeve sweater with plaid patterns. The sweater is with cotton fabric. It has a round neckline. The pants the female wears is of long length. The pants are with denim fabric and pure color patterns. The female also wears an outer clothing, with cotton fabric and pure color patterns. There is a ring on her finger."
WOMEN-Blouses_Shirts-id_00002610-01_4_full,id_00002610,WOMEN,Blouses_Shirts,full,query,2016,"The upper clothing has long sleeves, chiffon fabric and graphic patterns. It has a v-shape neckline. The lower clothing is of long length. The fabric is denim and it has pure color patterns. There is a ring on her finger."
WOMEN-Blouses_Shirts-id_00002614-01_4_full,id_00002614,WOMEN,Blouses_Shirts,full,query,2017,"Her shirt has long sleeves, cotton fabric and pure color patterns. It has a round neckline. This person wears a long trousers. The trousers are with denim fabric and solid color patterns. The lady also wears an outer clothing, with chiffon fabric and floral patterns."
WOMEN-Blouses_Shirts-id_00002649-01_7_additional,id_00002649,WOMEN,Blouses_Shirts,additional,query,2023,"The sweater the lady wears has long sleeves and it is with chiffon fabric and pure color patterns. The neckline of the sweater is lapel. The lady wears a three-point pants, with denim fabric and solid color patterns."
WOMEN-Blouses_Shirts-id_00002723-01_4_full,id_00002723,WOMEN,Blouses_Shirts,full,query,2036,The person wears a tank tank top with graphic patterns. The tank top is with cotton fabric. It has a stand neckline. The pants the person wears is of long length. The pants are with leather fabric and pure color patterns. The female is wearing a ring on her finger. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00002723-02_4_full,id_00002723,WOMEN,Blouses_Shirts,full,query,2037,The person is wearing a tank tank top with graphic patterns. The tank top is with cotton fabric. It has a stand neckline. The trousers the person wears is of long length. The trousers are with leather fabric and solid color patterns. There is an accessory on her wrist. This woman is wearing a ring on her finger.
WOMEN-Blouses_Shirts-id_00002763-01_7_additional,id_00002763,WOMEN,Blouses_Shirts,additional,query,2041,The female is wearing a tank tank shirt with pure color patterns and a three-point shorts. The tank shirt is with denim fabric. The neckline of the tank shirt is suspenders. The shorts are with denim fabric and pure color patterns. There is an accessory on her wrist. The person wears a ring.
WOMEN-Blouses_Shirts-id_00002763-02_4_full,id_00002763,WOMEN,Blouses_Shirts,full,query,2042,This woman wears a tank tank shirt with solid color patterns and three-point pants. The tank shirt is with denim fabric and it has a suspenders neckline. The pants are with denim fabric and pure color patterns. The lady wears a ring. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00002773-02_4_full,id_00002773,WOMEN,Blouses_Shirts,full,query,2050,"This female is wearing a long-sleeve shirt with stripe patterns. The shirt is with cotton fabric and its neckline is round. This female wears a long trousers. The trousers are with denim fabric and solid color patterns. This person also wears an outer clothing, with cotton fabric and lattice patterns."
WOMEN-Blouses_Shirts-id_00002794-01_4_full,id_00002794,WOMEN,Blouses_Shirts,full,query,2054,The female is wearing a tank tank top with graphic patterns and a three-point pants. The tank top is with cotton fabric and its neckline is crew. The pants are with cotton fabric and pure color patterns. The female is wearing a ring on her finger. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00002799-03_1_front,id_00002799,WOMEN,Blouses_Shirts,front,query,2055,This female wears a long-sleeve sweater with lattice patterns and a three-point pants. The sweater is with cotton fabric and its neckline is lapel. The pants are with chiffon fabric and graphic patterns. This female is wearing a hat. This woman is wearing a pair of socks. This female has neckwear.
WOMEN-Blouses_Shirts-id_00002799-04_7_additional,id_00002799,WOMEN,Blouses_Shirts,additional,query,2056,"This lady wears a medium-sleeve shirt with solid color patterns. The shirt is with cotton fabric. It has a round neckline. The pants this lady wears is of long length. The pants are with cotton fabric and solid color patterns. This female also wears an outer clothing, with cotton fabric and plaid patterns. This woman wears a ring. There is an accessory in his her neck. There is a hat in her head."
WOMEN-Blouses_Shirts-id_00002806-02_4_full,id_00002806,WOMEN,Blouses_Shirts,full,query,2057,"Her tank top has no sleeves, cotton fabric and floral patterns. It has a suspenders neckline. The person wears a three-point shorts. The shorts are with denim fabric and solid color patterns. The female wears a ring. This person is wearing sunglasses. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00002890-04_7_additional,id_00002890,WOMEN,Blouses_Shirts,additional,query,2069,"The upper clothing has long sleeves, cotton fabric and plaid patterns. The neckline of it is lapel. The lower clothing is of long length. The fabric is denim and it has pure color patterns. This lady wears a pair of sunglasses."
WOMEN-Blouses_Shirts-id_00002900-01_4_full,id_00002900,WOMEN,Blouses_Shirts,full,query,2070,"The upper clothing has no sleeves, chiffon fabric and solid color patterns. The neckline of it is lapel. The lower clothing is of long length. The fabric is denim and it has solid color patterns. There is an accessory on her wrist. There is a ring on her finger. This person is wearing sunglasses."
WOMEN-Blouses_Shirts-id_00002930-02_4_full,id_00002930,WOMEN,Blouses_Shirts,full,query,2072,"The tank top this woman wears has no sleeves and its fabric is chiffon. The pattern of it is graphic. This woman wears a three-point pants, with denim fabric and solid color patterns. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00002930-03_4_full,id_00002930,WOMEN,Blouses_Shirts,full,query,2073,This woman is wearing a sleeveless tank top with graphic patterns. The tank top is with chiffon fabric. The pants this woman wears is of three-point length. The pants are with denim fabric and pure color patterns. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00002939-01_7_additional,id_00002939,WOMEN,Blouses_Shirts,additional,query,2075,This woman is wearing a long-sleeve shirt with graphic patterns and a three-point shorts. The shirt is with chiffon fabric and its neckline is crew. The shorts are with cotton fabric and solid color patterns. The outer clothing is with knitting fabric and pure color patterns. The female is wearing leggings. There is a hat in her head.
WOMEN-Blouses_Shirts-id_00002964-02_4_full,id_00002964,WOMEN,Blouses_Shirts,full,query,2079,"Her shirt has short sleeves, chiffon fabric and graphic patterns. The neckline of it is lapel. This woman wears a long trousers. The trousers are with denim fabric and pure color patterns. There is a ring on her finger. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00002965-01_1_front,id_00002965,WOMEN,Blouses_Shirts,front,query,2080,"This person is wearing a tank tank top with floral patterns. The tank top is with chiffon fabric and its neckline is suspenders. The shorts this person wears is of three-point length. The shorts are with cotton fabric and solid color patterns. This lady also wears an outer clothing, with knitting fabric and pure color patterns. There is an accessory in his her neck. The lady is wearing a ring on her finger."
WOMEN-Blouses_Shirts-id_00002997-04_4_full,id_00002997,WOMEN,Blouses_Shirts,full,query,2085,The female wears a sleeveless tank shirt with solid color patterns. The tank shirt is with chiffon fabric. It has a stand neckline. The female wears a long pants. The pants are with leather fabric and solid color patterns. There is a ring on her finger. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00003018-01_7_additional,id_00003018,WOMEN,Blouses_Shirts,additional,query,2090,"The upper clothing has short sleeves, chiffon fabric and solid color patterns. It has a round neckline. The lower clothing is of long length. The fabric is denim and it has solid color patterns. The female is wearing a pair of sunglasses. This person wears a ring."
WOMEN-Blouses_Shirts-id_00003036-02_7_additional,id_00003036,WOMEN,Blouses_Shirts,additional,query,2092,"Her sweater has long sleeves, cotton fabric and graphic patterns. The female wears a three-point pants. The pants are with leather fabric and pure color patterns. The lady is wearing a hat."
WOMEN-Blouses_Shirts-id_00003054-02_4_full,id_00003054,WOMEN,Blouses_Shirts,full,query,2096,"The sweater the female wears has long sleeves and its fabric is cotton. The pattern of it is graphic. It has a v-shape neckline. The female wears a long trousers, with denim fabric and solid color patterns. This woman is wearing a ring on her finger. This person has neckwear. There is an accessory on her wrist."
WOMEN-Blouses_Shirts-id_00003161-02_4_full,id_00003161,WOMEN,Blouses_Shirts,full,query,2112,The lady wears a sleeveless tank top with graphic patterns and a long pants. The tank top is with chiffon fabric and its neckline is crew. The pants are with denim fabric and solid color patterns. There is a ring on her finger. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00003370-02_4_full,id_00003370,WOMEN,Blouses_Shirts,full,query,2154,"The shirt this female wears has long sleeves and it is with cotton fabric and pure color patterns. The neckline of the shirt is v-shape. This female wears a long pants, with denim fabric and solid color patterns. The lady also wears an outer clothing, with cotton fabric and lattice patterns. The person is wearing a belt. There is a ring on her finger."
WOMEN-Blouses_Shirts-id_00003372-02_4_full,id_00003372,WOMEN,Blouses_Shirts,full,query,2155,This woman wears a tank tank shirt with graphic patterns. The tank shirt is with cotton fabric. It has a suspenders neckline. The pants this woman wears is of three-point length. The pants are with denim fabric and pure color patterns. This woman is wearing a ring on her finger. The female has neckwear.
WOMEN-Blouses_Shirts-id_00003372-03_4_full,id_00003372,WOMEN,Blouses_Shirts,full,query,2156,The female wears a sleeveless tank top with graphic patterns and a three-point shorts. The tank top is with cotton fabric. The neckline of the tank top is suspenders. The shorts are with denim fabric and pure color patterns. There is an accessory in his her neck. The lady wears a ring.
WOMEN-Blouses_Shirts-id_00003387-02_4_full,id_00003387,WOMEN,Blouses_Shirts,full,query,2163,"Her tank shirt has no sleeves, chiffon fabric and pure color patterns. It has a v-shape neckline. This woman wears a three-point shorts. The shorts are with cotton fabric and solid color patterns. There is a ring on her finger."
WOMEN-Blouses_Shirts-id_00003396-03_1_front,id_00003396,WOMEN,Blouses_Shirts,front,query,2164,This woman wears a sleeveless tank shirt with graphic patterns and long trousers. The tank shirt is with chiffon fabric and it has a round neckline. The trousers are with denim fabric and pure color patterns. There is an accessory on her wrist. There is a ring on her finger. This female has neckwear.
WOMEN-Blouses_Shirts-id_00003406-01_4_full,id_00003406,WOMEN,Blouses_Shirts,full,query,2167,"The upper clothing has no sleeves, cotton fabric and graphic patterns. It has a round neckline. The lower clothing is of three-point length. The fabric is denim and it has solid color patterns. This lady has neckwear. There is an accessory on her wrist. The person is wearing a ring on her finger."
WOMEN-Blouses_Shirts-id_00003456-02_7_additional,id_00003456,WOMEN,Blouses_Shirts,additional,query,2183,"The upper clothing has sleeves cut off, cotton fabric and graphic patterns. It has a suspenders neckline. The lower clothing is of three-point length. The fabric is denim and it has pure color patterns. This lady wears a ring. There is an accessory on her wrist. This lady has neckwear."
WOMEN-Blouses_Shirts-id_00003469-02_7_additional,id_00003469,WOMEN,Blouses_Shirts,additional,query,2184,This female wears a short-sleeve shirt with graphic patterns and three-point shorts. The shirt is with cotton fabric. The shorts are with denim fabric and pure color patterns.
WOMEN-Blouses_Shirts-id_00003486-01_4_full,id_00003486,WOMEN,Blouses_Shirts,full,query,2191,This lady is wearing a long-sleeve shirt with solid color patterns and a three-point shorts. The shirt is with chiffon fabric and its neckline is v-shape. The shorts are with cotton fabric and solid color patterns. The female has neckwear. The female wears a ring.
WOMEN-Blouses_Shirts-id_00003620-03_4_full,id_00003620,WOMEN,Blouses_Shirts,full,query,2213,"The upper clothing has no sleeves, chiffon fabric and graphic patterns. It has a round neckline. The lower clothing is of three-point length. The fabric is cotton and it has graphic patterns. There is an accessory on her wrist. The person is wearing a ring on her finger."
WOMEN-Blouses_Shirts-id_00003620-04_4_full,id_00003620,WOMEN,Blouses_Shirts,full,query,2214,This female is wearing a tank tank top with graphic patterns and a three-point shorts. The tank top is with chiffon fabric. The neckline of the tank top is round. The shorts are with cotton fabric and graphic patterns. The female is wearing a ring on her finger. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00003666-02_7_additional,id_00003666,WOMEN,Blouses_Shirts,additional,query,2223,"Her shirt has long sleeves, cotton fabric and color block patterns. The neckline of it is lapel. This person wears a long trousers. The trousers are with cotton fabric and pure color patterns. This lady has a hat in her head. There is a ring on her finger."
WOMEN-Blouses_Shirts-id_00003679-01_4_full,id_00003679,WOMEN,Blouses_Shirts,full,query,2224,The person wears a long-sleeve sweater with pure color patterns and a long trousers. The sweater is with cotton fabric and its neckline is v-shape. The trousers are with denim fabric and pure color patterns. There is a ring on her finger.
WOMEN-Blouses_Shirts-id_00003738-03_4_full,id_00003738,WOMEN,Blouses_Shirts,full,query,2232,This lady wears a medium-sleeve shirt with pure color patterns and long pants. The shirt is with cotton fabric. The pants are with denim fabric and pure color patterns. The lady is wearing a ring on her finger. This person wears a belt. There is an accessory on her wrist.
WOMEN-Blouses_Shirts-id_00003738-04_4_full,id_00003738,WOMEN,Blouses_Shirts,full,query,2233,This lady wears a medium-sleeve shirt with pure color patterns. The shirt is with cotton fabric. The pants this lady wears is of long length. The pants are with denim fabric and solid color patterns. There is a ring on her finger. The person wears a belt. There is an accessory on her wrist. There is a hat in her head.
