image_id,item_id,gender,category,view,split,row_in_captions,caption
WOMEN-Cardigans-id_00002255-02_1_front,id_00002255,WOMEN,Cardigans,front,query,3338,"The sweater this person wears has long sleeves, its fabric is cotton, and it has solid color patterns. The sweater has a round neckline. This person wears a three-point shorts, with denim fabric and solid color patterns. The outer clothing is with chiffon fabric and graphic patterns. There is an accessory in his her neck. There is a ring on her finger. This person wears sunglasses. There is an accessory on her wrist."
WOMEN-Cardigans-id_00002255-02_2_side,id_00002255,WOMEN,Cardigans,side,query,3339,The female is wearing a long-sleeve sweater with pure color patterns. The sweater is with cotton fabric and its neckline is round. The female wears a three-point shorts. The shorts are with denim fabric and pure color patterns. The outer clothing is with chiffon fabric and graphic patterns. There is an accessory on her wrist. There is a ring on her finger. This person has neckwear.
WOMEN-Cardigans-id_00002255-02_4_full,id_00002255,WOMEN,Cardigans,full,query,3341,"The shirt the female wears has long sleeves and its fabric is chiffon. The pattern of it is graphic. The female wears a long pants, with chiffon fabric and graphic patterns. There is an accessory on her wrist. The lady has neckwear. There is a ring on her finger."
WOMEN-Cardigans-id_00002377-03_2_side,id_00002377,WOMEN,Cardigans,side,query,3345,This person wears a long-sleeve shirt with pure color patterns and a three-point shorts. The shirt is with cotton fabric and its neckline is round. The shorts are with leather fabric and graphic patterns. The outer clothing this person wears is with cotton fabric and graphic patterns. The lady has neckwear. This woman wears a belt. There is a ring on her finger.
WOMEN-Cardigans-id_00002547-04_4_full,id_00002547,WOMEN,Cardigans,full,query,3357,"The person is wearing a long-sleeve shirt with pure color patterns. The shirt is with cotton fabric. It has a round neckline. The person wears a long pants. The pants are with cotton fabric and solid color patterns. This lady also wears an outer clothing, with knitting fabric and solid color patterns. There is a ring on her finger."
WOMEN-Cardigans-id_00002751-04_4_full,id_00002751,WOMEN,Cardigans,full,query,3366,This lady wears a long-sleeve shirt with solid color patterns and a long pants. The shirt is with cotton fabric and its neckline is crew. The pants are with denim fabric and pure color patterns. The outer clothing this female wears is with cotton fabric and solid color patterns. This female wears a ring. There is an accessory in his her neck.
WOMEN-Cardigans-id_00002941-06_3_back,id_00002941,WOMEN,Cardigans,back,query,3370,"The shirt this person wears has long sleeves and it is with cotton fabric and solid color patterns. This person wears a long trousers, with denim fabric and solid color patterns. There is an accessory on her wrist. This person wears a ring."
WOMEN-Cardigans-id_00003235-01_1_front,id_00003235,WOMEN,Cardigans,front,query,3382,"Her sweater has long sleeves, chiffon fabric and graphic patterns. It has a stand neckline. The pants this female wears is of long length. The pants are with cotton fabric and solid color patterns. The outer clothing the person wears is with knitting fabric and pure color patterns. The female has a hat in her head. There is an accessory in his her neck. There is an accessory on her wrist."
WOMEN-Cardigans-id_00003237-02_3_back,id_00003237,WOMEN,Cardigans,back,query,3384,This person is wearing a long-sleeve sweater with solid color patterns and a long trousers. The sweater is with knitting fabric. The trousers are with chiffon fabric and graphic patterns. The lady is wearing a ring on her finger.
WOMEN-Cardigans-id_00003237-02_7_additional,id_00003237,WOMEN,Cardigans,additional,query,3385,"The female wears a long-sleeve shirt with graphic patterns. The shirt is with cotton fabric. It has a crew neckline. The female wears a long trousers. The trousers are with chiffon fabric and graphic patterns. This lady also wears an outer clothing, with knitting fabric and solid color patterns. The person is wearing a ring on her finger. The lady has neckwear. There is an accessory on her wrist."
WOMEN-Cardigans-id_00003237-04_4_full,id_00003237,WOMEN,Cardigans,full,query,3388,"The sweater this female wears has long sleeves and it is with cotton fabric and graphic patterns. The neckline of the sweater is crew. This female wears a short pants, with chiffon fabric and graphic patterns. The outer clothing this woman wears is with knitting fabric and pure color patterns. This female wears a ring. This lady has neckwear. There is an accessory on her wrist."
WOMEN-Cardigans-id_00003237-04_7_additional,id_00003237,WOMEN,Cardigans,additional,query,3389,The female is wearing a long-sleeve sweater with pure color patterns. The sweater is with knitting fabric. The female wears a long pants. The pants are with chiffon fabric and graphic patterns. There is an accessory on her wrist. This woman is wearing a ring on her finger.
WOMEN-Cardigans-id_00003623-04_4_full,id_00003623,WOMEN,Cardigans,full,query,3404,"The shirt the person wears has medium sleeves and its fabric is chiffon. The pattern of it is graphic. The person wears a long pants, with denim fabric and solid color patterns. The female wears a ring. There is an accessory on her wrist. This woman wears a pair of socks. This female has neckwear."
WOMEN-Cardigans-id_00003669-03_2_side,id_00003669,WOMEN,Cardigans,side,query,3406,"The sweater this woman wears has long sleeves and its fabric is cotton. The pattern of it is pure color. It has a round neckline. This woman wears a long trousers, with denim fabric and solid color patterns. The person also wears an outer clothing, with cotton fabric and solid color patterns. The lady wears a ring. This lady is wearing a hat. The person has neckwear. There is an accessory on her wrist. This lady is wearing a belt."
WOMEN-Cardigans-id_00003669-03_4_full,id_00003669,WOMEN,Cardigans,full,query,3408,"The shirt this female wears has long sleeves and it is with cotton fabric and pure color patterns. The neckline of the shirt is crew. This female wears a long pants, with denim fabric and solid color patterns. The outer clothing is with cotton fabric and pure color patterns. This woman wears a hat. There is a ring on her finger. There is an accessory on her wrist. There is a belt on her waist. The female has neckwear."
WOMEN-Cardigans-id_00003686-03_7_additional,id_00003686,WOMEN,Cardigans,additional,query,3410,"The upper clothing has long sleeves, cotton fabric and solid color patterns. It has a crew neckline. The lower clothing is of long length. The fabric is denim and it has pure color patterns. The outer clothing the female wears is with furry fabric and solid color patterns. There is a ring on her finger."
WOMEN-Cardigans-id_00004284-04_7_additional,id_00004284,WOMEN,Cardigans,additional,query,3427,This person is wearing a long-sleeve sweater with floral patterns and a three-point shorts. The sweater is with chiffon fabric. The shorts are with chiffon fabric and floral patterns. The outer clothing is with knitting fabric and pure color patterns. The person is wearing a hat. There is a ring on her finger.
WOMEN-Cardigans-id_00004329-06_4_full,id_00004329,WOMEN,Cardigans,full,query,3431,"Her shirt has medium sleeves, cotton fabric and pure color patterns. The neckline of it is crew. This person wears a long pants. The pants are with denim fabric and solid color patterns. This person also wears an outer clothing, with knitting fabric and pure color patterns. There is an accessory on her wrist. The person is wearing a ring on her finger."
WOMEN-Cardigans-id_00004463-02_3_back,id_00004463,WOMEN,Cardigans,back,query,3436,"The upper clothing has short sleeves, cotton fabric and pure color patterns. The lower clothing is of three-quarter length. The fabric is denim and it has solid color patterns. The outer clothing this lady wears is with knitting fabric and graphic patterns. The lady has neckwear."
WOMEN-Cardigans-id_00004463-02_7_additional,id_00004463,WOMEN,Cardigans,additional,query,3437,The female wears a short-sleeve shirt with pure color patterns and a three-quarter pants. The shirt is with cotton fabric and its neckline is round. The pants are with denim fabric and pure color patterns. The outer clothing the female wears is with knitting fabric and graphic patterns. This female has neckwear. There is a ring on her finger. There is an accessory on her wrist.
WOMEN-Cardigans-id_00004477-03_4_full,id_00004477,WOMEN,Cardigans,full,query,3439,This female wears a long-sleeve sweater with graphic patterns. The sweater is with chiffon fabric. This female wears a long trousers. The trousers are with chiffon fabric and graphic patterns. The outer clothing is with knitting fabric and pure color patterns. There is a ring on her finger. There is an accessory on her wrist. This woman is wearing a hat. The person has neckwear.
WOMEN-Cardigans-id_00004765-46_4_full,id_00004765,WOMEN,Cardigans,full,query,3449,"The upper clothing has medium sleeves, cotton fabric and solid color patterns. It has a crew neckline. The lower clothing is of three-point length. The fabric is denim and it has pure color patterns. The outer clothing the person wears is with cotton fabric and pure color patterns."
WOMEN-Cardigans-id_00004818-02_2_side,id_00004818,WOMEN,Cardigans,side,query,3457,"The lady is wearing a medium-sleeve shirt with solid color patterns. The shirt is with denim fabric and its neckline is square. The trousers the lady wears is of three-quarter length. The trousers are with denim fabric and solid color patterns. The female also wears an outer clothing, with knitting fabric and graphic patterns. There is an accessory on her wrist. This female has neckwear. This lady is wearing a ring on her finger. This woman has a hat in her head."
WOMEN-Cardigans-id_00004818-02_7_additional,id_00004818,WOMEN,Cardigans,additional,query,3458,"Her shirt has medium sleeves, knitting fabric and graphic patterns. The trousers this female wears is of three-quarter length. The trousers are with denim fabric and pure color patterns. The female wears a ring. This lady is wearing a hat. There is an accessory in his her neck."
WOMEN-Cardigans-id_00004838-07_4_full,id_00004838,WOMEN,Cardigans,full,query,3460,"Her shirt has medium sleeves, chiffon fabric and graphic patterns. It has a square neckline. The pants this female wears is of three-quarter length. The pants are with chiffon fabric and graphic patterns. The outer clothing the lady wears is with chiffon fabric and solid color patterns. This female has neckwear. There is an accessory on her wrist. There is a ring on her finger."
WOMEN-Cardigans-id_00005344-04_4_full,id_00005344,WOMEN,Cardigans,full,query,3479,The lady is wearing a long-sleeve sweater with solid color patterns and a long trousers. The sweater is with cotton fabric and its neckline is crew. The trousers are with denim fabric and solid color patterns. The outer clothing is with knitting fabric and graphic patterns. The lady has a hat in her head. There is a ring on her finger. There is an accessory in his her neck.
WOMEN-Cardigans-id_00005454-04_7_additional,id_00005454,WOMEN,Cardigans,additional,query,3487,The female is wearing a long-sleeve shirt with graphic patterns. The shirt is with cotton fabric and its neckline is v-shape. The female wears a three-quarter trousers. The trousers are with denim fabric and pure color patterns. The outer clothing is with cotton fabric and solid color patterns. This lady is wearing a ring on her finger. There is an accessory on her wrist. There is an accessory in his her neck.
WOMEN-Cardigans-id_00005760-02_1_front,id_00005760,WOMEN,Cardigans,front,query,3494,"Her shirt has medium sleeves, cotton fabric and pure color patterns. It has a crew neckline. The shorts this lady wears is of three-point length. The shorts are with leather fabric and pure color patterns. The outer clothing is with cotton fabric and color block patterns. There is an accessory on her wrist. There is a hat in her head. The person is wearing leggings. There is a ring on her finger. There is an accessory in his her neck."
WOMEN-Cardigans-id_00006104-02_3_back,id_00006104,WOMEN,Cardigans,back,query,3501,"Her T-shirt has short sleeves, cotton fabric and pure color patterns. The pants the lady wears is of long length. The pants are with chiffon fabric and solid color patterns. This female is wearing a ring on her finger. There is an accessory on her wrist."
WOMEN-Cardigans-id_00006193-02_3_back,id_00006193,WOMEN,Cardigans,back,query,3505,This lady wears a long-sleeve shirt with pure color patterns. The shirt is with knitting fabric. This lady wears a three-point shorts. The shorts are with knitting fabric and solid color patterns. This lady wears leggings.
WOMEN-Cardigans-id_00006193-02_4_full,id_00006193,WOMEN,Cardigans,full,query,3506,"The sweater the lady wears has long sleeves and its fabric is cotton. The pattern of it is solid color. It has a crew neckline. The lady wears a three-point shorts, with denim fabric and solid color patterns. This person also wears an outer clothing, with knitting fabric and pure color patterns. The person wears leggings. There is an accessory on her wrist. The person has neckwear. This woman wears a ring."
WOMEN-Cardigans-id_00006193-02_7_additional,id_00006193,WOMEN,Cardigans,additional,query,3507,"The shirt this woman wears has long sleeves, its fabric is cotton, and it has pure color patterns. The shirt has a round neckline. This woman wears a three-point shorts, with denim fabric and pure color patterns. The outer clothing is with knitting fabric and pure color patterns. The female wears a ring. The person is wearing leggings. There is an accessory in his her neck. There is an accessory on her wrist."
WOMEN-Cardigans-id_00006255-04_1_front,id_00006255,WOMEN,Cardigans,front,query,3508,"Her shirt has long sleeves, cotton fabric and solid color patterns. The neckline of it is crew. The female wears a long trousers. The trousers are with denim fabric and pure color patterns. The outer clothing the female wears is with knitting fabric and pure color patterns. The female is wearing a hat. The person wears a ring. There is an accessory in his her neck. There is an accessory on her wrist."
WOMEN-Cardigans-id_00006255-04_7_additional,id_00006255,WOMEN,Cardigans,additional,query,3510,"The sweater the female wears has long sleeves and its fabric is cotton. The pattern of it is pure color. It has a crew neckline. The female wears a long trousers, with denim fabric and pure color patterns. This woman also wears an outer clothing, with knitting fabric and solid color patterns. The female is wearing a ring on her finger. The lady wears a hat. The lady has neckwear."
WOMEN-Cardigans-id_00006312-07_7_additional,id_00006312,WOMEN,Cardigans,additional,query,3515,"The upper clothing has long sleeves, cotton fabric and solid color patterns. The neckline of it is round. The lower clothing is of three-quarter length. The fabric is denim and it has solid color patterns. The female also wears an outer clothing, with knitting fabric and pure color patterns. This female wears a ring. There is an accessory in his her neck. The female is wearing a hat."
WOMEN-Cardigans-id_00006352-04_3_back,id_00006352,WOMEN,Cardigans,back,query,3525,"Her shirt has long sleeves, cotton fabric and striped patterns. The pants the female wears is of short length. The pants are with cotton fabric and striped patterns. This lady is wearing a ring on her finger."
WOMEN-Cardigans-id_00006352-04_7_additional,id_00006352,WOMEN,Cardigans,additional,query,3526,This female wears a long-sleeve shirt with solid color patterns. The shirt is with cotton fabric. It has a crew neckline. The shorts this female wears is of medium length. The shorts are with denim fabric and pure color patterns. The outer clothing is with cotton fabric and striped patterns. There is an accessory in his her neck. This female is wearing a ring on her finger.
WOMEN-Cardigans-id_00006352-06_3_back,id_00006352,WOMEN,Cardigans,back,query,3530,This female wears a long-sleeve shirt with stripe patterns and medium pants. The shirt is with cotton fabric. The pants are with cotton fabric and stripe patterns. This female wears a ring. The female wears a hat.
WOMEN-Cardigans-id_00006352-06_7_additional,id_00006352,WOMEN,Cardigans,additional,query,3531,This lady is wearing a medium-sleeve shirt with striped patterns. The shirt is with cotton fabric. The shorts this lady wears is of three-point length. The shorts are with cotton fabric and striped patterns. There is a ring on her finger. This lady is wearing a hat.
WOMEN-Cardigans-id_00006595-02_1_front,id_00006595,WOMEN,Cardigans,front,query,3541,"The shirt this lady wears has long sleeves, its fabric is cotton, and it has graphic patterns. The shirt has a crew neckline. This lady wears a long pants, with denim fabric and pure color patterns. The outer clothing is with cotton fabric and solid color patterns. There is a belt on her waist. There is an accessory on her wrist. There is an accessory in his her neck. There is a ring on her finger."
WOMEN-Cardigans-id_00006779-02_1_front,id_00006779,WOMEN,Cardigans,front,query,3552,"The T-shirt this lady wears has short sleeves and it is with cotton fabric and pure color patterns. The neckline of the T-shirt is round. This lady wears a long pants, with denim fabric and solid color patterns. The outer clothing is with knitting fabric and graphic patterns. There is an accessory on her wrist. There is a ring on her finger. There is an accessory in his her neck."
WOMEN-Cardigans-id_00006779-02_7_additional,id_00006779,WOMEN,Cardigans,additional,query,3555,"The shirt this female wears has short sleeves and its fabric is cotton. The pattern of it is solid color. This female wears a long trousers, with denim fabric and solid color patterns. The outer clothing this female wears is with knitting fabric and graphic patterns. The female is wearing a ring on her finger. There is an accessory on her wrist."
WOMEN-Cardigans-id_00007543-05_1_front,id_00007543,WOMEN,Cardigans,front,query,3577,This person wears a long-sleeve sweater with pure color patterns. The sweater is with cotton fabric. It has a round neckline. This person wears a three-point shorts. The shorts are with denim fabric and pure color patterns. The outer clothing this person wears is with cotton fabric and graphic patterns. This female has neckwear. There is a ring on her finger.
WOMEN-Cardigans-id_00007543-06_1_front,id_00007543,WOMEN,Cardigans,front,query,3579,This female is wearing a long-sleeve shirt with solid color patterns. The shirt is with cotton fabric. It has a crew neckline. The shorts this female wears is of three-point length. The shorts are with denim fabric and pure color patterns. The outer clothing is with cotton fabric and graphic patterns. There is an accessory on her wrist. The person has neckwear. There is a ring on her finger.
WOMEN-Cardigans-id_00007543-06_7_additional,id_00007543,WOMEN,Cardigans,additional,query,3581,"Her sweater has long sleeves, cotton fabric and solid color patterns. It has a crew neckline. The pants this woman wears is of three-point length. The pants are with denim fabric and solid color patterns. This female also wears an outer clothing, with cotton fabric and graphic patterns. The female has neckwear. This person is wearing a ring on her finger. There is an accessory on her wrist."
WOMEN-Denim-id_00000360-01_1_front,id_00000360,WOMEN,Denim,front,query,3594,"The sweater this lady wears has long sleeves, its fabric is cotton, and it has pure color patterns. The sweater has a crew neckline. This lady wears a long trousers, with denim fabric and pure color patterns. The outer clothing the person wears is with cotton fabric and pure color patterns."
WOMEN-Denim-id_00000624-02_1_front,id_00000624,WOMEN,Denim,front,query,3599,This person is wearing a long-sleeve shirt with stripe patterns. The shirt is with cotton fabric and its neckline is crew. This person wears a long pants. The pants are with denim fabric and pure color patterns.
WOMEN-Denim-id_00001099-05_1_front,id_00001099,WOMEN,Denim,front,query,3606,"The tank shirt this woman wears has sleeves cut off and its fabric is cotton. The pattern of it is graphic. It has a crew neckline. This woman wears a long trousers, with denim fabric and pure color patterns. There is an accessory on her wrist. This person is wearing a ring on her finger. The female has neckwear. This lady wears a belt."
WOMEN-Denim-id_00001367-05_1_front,id_00001367,WOMEN,Denim,front,query,3615,"Her sweater has long sleeves, cotton fabric and solid color patterns. The neckline of it is crew. The trousers the lady wears is of long length. The trousers are with denim fabric and solid color patterns. The outer clothing this female wears is with cotton fabric and solid color patterns. There is an accessory on her wrist. This female is wearing a ring on her finger."
WOMEN-Denim-id_00002359-03_4_full,id_00002359,WOMEN,Denim,full,query,3629,The female is wearing a medium-sleeve shirt with pure color patterns. The shirt is with cotton fabric. It has a lapel neckline. The trousers the female wears is of long length. The trousers are with denim fabric and pure color patterns. The outer clothing this woman wears is with cotton fabric and plaid patterns. This person is wearing a hat. This woman has neckwear. There is an accessory on her wrist. This woman is wearing a ring on her finger.
WOMEN-Denim-id_00002359-04_4_full,id_00002359,WOMEN,Denim,full,query,3630,The person wears a long-sleeve shirt with graphic patterns. The shirt is with cotton fabric. It has a crew neckline. The person wears a long trousers. The trousers are with denim fabric and pure color patterns. The outer clothing is with knitting fabric and solid color patterns. There is an accessory on her wrist. This lady has neckwear. The female is wearing a ring on her finger.
WOMEN-Denim-id_00002359-05_4_full,id_00002359,WOMEN,Denim,full,query,3631,The lady wears a long-sleeve shirt with stripe patterns. The shirt is with knitting fabric. It has a round neckline. The pants the lady wears is of long length. The pants are with denim fabric and solid color patterns. This woman has neckwear. This woman wears a ring. This woman is wearing a belt.
WOMEN-Denim-id_00003347-05_1_front,id_00003347,WOMEN,Denim,front,query,3647,"This lady wears a long-sleeve shirt with color block patterns and long pants. The shirt is with cotton fabric and it has a round neckline. The pants are with denim fabric and solid color patterns. This woman also wears an outer clothing, with cotton fabric and pure color patterns. The lady wears a ring."
WOMEN-Denim-id_00003347-06_1_front,id_00003347,WOMEN,Denim,front,query,3649,"Her sweater has long sleeves, cotton fabric and striped patterns. The neckline of it is stand. This woman wears a long trousers. The trousers are with denim fabric and solid color patterns. The outer clothing is with cotton fabric and solid color patterns. This lady wears a ring."
WOMEN-Denim-id_00004387-02_2_side,id_00004387,WOMEN,Denim,side,query,3657,This female is wearing a short-sleeve T-shirt with color block patterns and a long trousers. The T-shirt is with cotton fabric. The trousers are with denim fabric and complicated patterns. The lady is wearing a ring on her finger.
WOMEN-Denim-id_00006138-03_1_front,id_00006138,WOMEN,Denim,front,query,3681,"The sweater this person wears has long sleeves and its fabric is cotton. The pattern of it is plaid. It has a lapel neckline. This person wears a long trousers, with denim fabric and pure color patterns. This lady is wearing a ring on her finger."
WOMEN-Denim-id_00006138-05_1_front,id_00006138,WOMEN,Denim,front,query,3682,"Her shirt has long sleeves, cotton fabric and pure color patterns. The lady wears a long pants. The pants are with denim fabric and solid color patterns. The outer clothing this female wears is with leather fabric and solid color patterns. There is a ring on her finger."
WOMEN-Dresses-id_00000011-02_2_side,id_00000011,WOMEN,Dresses,side,query,3694,"The upper clothing has no sleeves, chiffon fabric and floral patterns. The neckline of it is suspenders. The lower clothing is of long length. The fabric is chiffon and it has floral patterns. This female wears a ring."
WOMEN-Dresses-id_00000021-04_2_side,id_00000021,WOMEN,Dresses,side,query,3696,"The tank top the person wears has sleeves cut off and its fabric is cotton. The pattern of it is graphic. It has a suspenders neckline. The person wears a long pants, with cotton fabric and graphic patterns. This lady is wearing a ring on her finger. The person has neckwear."
WOMEN-Dresses-id_00000021-04_3_back,id_00000021,WOMEN,Dresses,back,query,3697,"Her tank shirt has sleeves cut off, cotton fabric and graphic patterns. This woman wears a long pants. The pants are with cotton fabric and graphic patterns. There is an accessory on her wrist. There is a ring on her finger. There is an accessory in his her neck."
WOMEN-Dresses-id_00000021-05_7_additional,id_00000021,WOMEN,Dresses,additional,query,3700,"The tank shirt this female wears has no sleeves, its fabric is cotton, and it has graphic patterns. This female wears a long trousers, with cotton fabric and graphic patterns. There is a ring on her finger. There is an accessory on her wrist. There is an accessory in his her neck."
WOMEN-Dresses-id_00000021-06_1_front,id_00000021,WOMEN,Dresses,front,query,3701,The female wears a sleeveless tank top with graphic patterns. The tank top is with cotton fabric. It has a suspenders neckline. The trousers the female wears is of long length. The trousers are with cotton fabric and graphic patterns. The lady is wearing a ring on her finger. There is an accessory in his her neck. There is an accessory on her wrist.
WOMEN-Dresses-id_00000021-06_7_additional,id_00000021,WOMEN,Dresses,additional,query,3703,"The tank top this woman wears has no sleeves and its fabric is cotton. The pattern of it is graphic. This woman wears a long trousers, with cotton fabric and graphic patterns. The female is wearing a ring on her finger. There is an accessory in his her neck."
WOMEN-Dresses-id_00000034-02_7_additional,id_00000034,WOMEN,Dresses,additional,query,3709,The person is wearing a sleeveless tank top with graphic patterns. The tank top is with cotton fabric and its neckline is v-shape. The pants the person wears is of long length. The pants are with cotton fabric and graphic patterns. There is an accessory on her wrist.
WOMEN-Dresses-id_00000035-03_4_full,id_00000035,WOMEN,Dresses,full,query,3710,The person wears a long-sleeve sweater with pure color patterns and three-point shorts. The sweater is with cotton fabric. The shorts are with cotton fabric and pure color patterns. There is a ring on her finger. The person wears leggings. The lady has neckwear.
WOMEN-Dresses-id_00000074-04_3_back,id_00000074,WOMEN,Dresses,back,query,3730,This female is wearing a tank tank shirt with pure color patterns. The tank shirt is with cotton fabric. The pants this female wears is of short length. The pants are with chiffon fabric and pure color patterns. There is a ring on her finger. There is an accessory on her wrist.
WOMEN-Dresses-id_00000074-04_7_additional,id_00000074,WOMEN,Dresses,additional,query,3731,"The tank top the lady wears has sleeves cut off and it is with cotton fabric and pure color patterns. The neckline of the tank top is round. The lady wears a medium pants, with chiffon fabric and solid color patterns. The lady wears a ring. There is an accessory on her wrist. There is an accessory in his her neck."
WOMEN-Dresses-id_00000092-01_7_additional,id_00000092,WOMEN,Dresses,additional,query,3735,"Her shirt has long sleeves, cotton fabric and graphic patterns. This female wears a short shorts. The shorts are with cotton fabric and graphic patterns. The person is wearing a ring on her finger."
WOMEN-Dresses-id_00000202-01_3_back,id_00000202,WOMEN,Dresses,back,query,3761,This woman is wearing a sleeveless tank shirt with pure color patterns. The tank shirt is with chiffon fabric. This woman wears a long trousers. The trousers are with chiffon fabric and pure color patterns. There is an accessory on her wrist. This female wears a ring.
WOMEN-Dresses-id_00000224-06_4_full,id_00000224,WOMEN,Dresses,full,query,3764,"The tank shirt this person wears has sleeves cut off, its fabric is cotton, and it has pure color patterns. The tank shirt has a suspenders neckline. This person wears a three-point shorts, with cotton fabric and solid color patterns. This female is wearing a ring on her finger."
WOMEN-Dresses-id_00000224-07_4_full,id_00000224,WOMEN,Dresses,full,query,3765,"The upper clothing has no sleeves, cotton fabric and pure color patterns. The neckline of it is suspenders. The lower clothing is of three-point length. The fabric is cotton and it has solid color patterns. The female is wearing a ring on her finger."
WOMEN-Dresses-id_00000224-09_4_full,id_00000224,WOMEN,Dresses,full,query,3766,"Her tank shirt has no sleeves, cotton fabric and pure color patterns. It has a suspenders neckline. The female wears a three-point pants. The pants are with cotton fabric and pure color patterns. This woman is wearing a ring on her finger."
WOMEN-Dresses-id_00000250-03_7_additional,id_00000250,WOMEN,Dresses,additional,query,3773,"The sweater the lady wears has long sleeves and it is with cotton fabric and graphic patterns. The neckline of the sweater is round. The lady wears a three-point pants, with cotton fabric and graphic patterns. There is an accessory in his her neck. There is a ring on her finger. The lady wears a hat."
WOMEN-Dresses-id_00000374-02_3_back,id_00000374,WOMEN,Dresses,back,query,3799,"The tank shirt this person wears has no sleeves and its fabric is cotton. The pattern of it is solid color. This person wears a long trousers, with cotton fabric and solid color patterns. There is an accessory on her wrist."
WOMEN-Dresses-id_00000374-02_7_additional,id_00000374,WOMEN,Dresses,additional,query,3800,"The tank shirt the female wears has no sleeves and its fabric is cotton. The pattern of it is pure color. The female wears a long trousers, with cotton fabric and solid color patterns. There is an accessory on her wrist. This lady is wearing a ring on her finger."
WOMEN-Dresses-id_00000386-01_7_additional,id_00000386,WOMEN,Dresses,additional,query,3805,"Her tank shirt has no sleeves, cotton fabric and pure color patterns. The neckline of it is round. The pants the lady wears is of three-point length. The pants are with cotton fabric and pure color patterns. There is an accessory on her wrist. The lady wears a ring. There is an accessory in his her neck."
WOMEN-Dresses-id_00000388-05_7_additional,id_00000388,WOMEN,Dresses,additional,query,3807,The lady is wearing a short-sleeve shirt with graphic patterns and a three-point shorts. The shirt is with cotton fabric. The neckline of the shirt is crew. The shorts are with cotton fabric and graphic patterns. There is an accessory on her wrist. This woman wears a ring. The female wears a belt. There is an accessory in his her neck.
WOMEN-Dresses-id_00000388-06_4_full,id_00000388,WOMEN,Dresses,full,query,3808,"Her shirt has short sleeves, cotton fabric and graphic patterns. The neckline of it is crew. The shorts this woman wears is of three-point length. The shorts are with cotton fabric and graphic patterns. This lady is wearing a ring on her finger. The lady wears a belt. The person has neckwear. There is an accessory on her wrist."
WOMEN-Dresses-id_00000388-07_2_side,id_00000388,WOMEN,Dresses,side,query,3810,"The shirt this female wears has short sleeves, its fabric is cotton, and it has graphic patterns. The shirt has a square neckline. This female wears a three-point shorts, with cotton fabric and graphic patterns. There is an accessory in his her neck. There is a ring on her finger. The person is wearing a belt. There is an accessory on her wrist."
WOMEN-Dresses-id_00000388-08_1_front,id_00000388,WOMEN,Dresses,front,query,3811,The lady wears a short-sleeve shirt with graphic patterns. The shirt is with cotton fabric. It has a round neckline. The pants the lady wears is of three-point length. The pants are with cotton fabric and graphic patterns. This female is wearing a belt. There is an accessory on her wrist. The female has neckwear. The female wears a ring.
WOMEN-Dresses-id_00000403-02_3_back,id_00000403,WOMEN,Dresses,back,query,3815,The female is wearing a tank tank shirt with solid color patterns and a long pants. The tank shirt is with cotton fabric. The pants are with chiffon fabric and pure color patterns. There is an accessory on her wrist.
WOMEN-Dresses-id_00000403-02_7_additional,id_00000403,WOMEN,Dresses,additional,query,3816,"The upper clothing has sleeves cut off, cotton fabric and complicated patterns. It has a crew neckline. The lower clothing is of long length. The fabric is chiffon and it has solid color patterns. The female is wearing a ring on her finger. There is an accessory on her wrist."
WOMEN-Dresses-id_00000426-03_2_side,id_00000426,WOMEN,Dresses,side,query,3824,"The shirt this female wears has medium sleeves and it is with chiffon fabric and graphic patterns. The neckline of the shirt is v-shape. This female wears a long pants, with chiffon fabric and graphic patterns. This woman wears a ring. This woman has neckwear."
WOMEN-Dresses-id_00000426-03_7_additional,id_00000426,WOMEN,Dresses,additional,query,3826,"Her shirt has medium sleeves, chiffon fabric and graphic patterns. The trousers the lady wears is of long length. The trousers are with chiffon fabric and graphic patterns. There is an accessory in his her neck. There is an accessory on her wrist. This female wears a ring."
WOMEN-Dresses-id_00000476-04_1_front,id_00000476,WOMEN,Dresses,front,query,3831,"Her tank top has no sleeves, cotton fabric and graphic patterns. The neckline of it is stand. The lady wears a three-point shorts. The shorts are with cotton fabric and graphic patterns. There is an accessory on her wrist. The female wears a ring. This female is wearing leggings."
WOMEN-Dresses-id_00000476-05_4_full,id_00000476,WOMEN,Dresses,full,query,3832,"The upper clothing has no sleeves, cotton fabric and graphic patterns. The neckline of it is stand. The lower clothing is of three-point length. The fabric is cotton and it has graphic patterns. There is a ring on her finger. This woman is wearing leggings."
WOMEN-Dresses-id_00000492-02_3_back,id_00000492,WOMEN,Dresses,back,query,3838,This person wears a sleeveless tank top with graphic patterns. The tank top is with chiffon fabric. This person wears a long trousers. The trousers are with chiffon fabric and graphic patterns. The female has neckwear. This person is wearing a ring on her finger. There is an accessory on her wrist.
WOMEN-Dresses-id_00000492-02_7_additional,id_00000492,WOMEN,Dresses,additional,query,3839,This female is wearing a sleeveless tank top with graphic patterns. The tank top is with chiffon fabric. It has a suspenders neckline. The pants this female wears is of long length. The pants are with chiffon fabric and graphic patterns. The female wears a ring. There is an accessory on her wrist. This lady has neckwear.
WOMEN-Dresses-id_00000502-02_1_front,id_00000502,WOMEN,Dresses,front,query,3840,"The tank top this female wears has no sleeves and it is with cotton fabric and pure color patterns. The neckline of the tank top is v-shape. This female wears a three-point shorts, with cotton fabric and pure color patterns. The lady is wearing a ring on her finger."
